南投縣,信義鄉,人和村,24,484,204,6,1140
南投縣,信義鄉,地利村,20,424,152,4,864
南投縣,信義鄉,雙龍村,13,278,86,4,591
南投縣,信義鄉,潭南村,7,263,73,6,535
南投縣,仁愛鄉,南豐村,43,594,225,3,1216
南投縣,仁愛鄉,大同村,33,816,316,7,1616
南投縣,仁愛鄉,榮興村,2,28,3,0,57
南投縣,仁愛鄉,春陽村,16,496,149,3,929
南投縣,仁愛鄉,精英村,19,337,102,7,663
南投縣,仁愛鄉,都達村,6,329,58,4,608
南投縣,仁愛鄉,合作村,19,279,81,2,580
南投縣,仁愛鄉,發祥村,18,347,88,0,729
南投縣,仁愛鄉,力行村,8,245,47,0,489
南投縣,仁愛鄉,翠華村,7,182,61,6,491
南投縣,仁愛鄉,親愛村,17,595,109,5,1089
南投縣,仁愛鄉,萬豐村,16,291,78,3,605
南投縣,仁愛鄉,法治村,19,355,106,6,752
南投縣,仁愛鄉,中正村,17,458,99,7,861
南投縣,仁愛鄉,互助村,26,651,125,10,1092
南投縣,仁愛鄉,新生村,14,244,38,1,387
嘉義市,東區,短竹里,56,683,977,14,2257
嘉義市,東區,蘭潭里,53,617,892,14,2091
嘉義市,東區,東川里,47,566,726,14,1719
嘉義市,東區,鹿寮里,27,221,461,6,998
嘉義市,東區,盧厝里,54,481,840,22,1792
嘉義市,東區,文雅里,130,1061,1489,30,3562
嘉義市,東區,王田里,58,748,900,25,2224
嘉義市,東區,長竹里,79,817,1271,20,2770
嘉義市,東區,後庄里,109,1183,1631,37,3829
嘉義市,東區,新店里,126,1214,1722,44,4005
嘉義市,東區,圳頭里,114,1422,1552,26,4105
嘉義市,東區,中山里,57,569,760,15,1805
嘉義市,東區,太平里,145,1289,1674,45,4064
嘉義市,東區,東興里,39,520,846,15,1814
嘉義市,東區,華南里,38,508,878,12,1914
嘉義市,東區,中央里,42,478,1062,23,2098
嘉義市,東區,朝陽里,45,512,910,10,1938
嘉義市,東區,民族里,30,423,705,13,1727
嘉義市,東區,過溝里,41,516,966,15,2032
嘉義市,東區,新開里,75,531,839,20,1943
嘉義市,東區,宣信里,29,293,601,15,1297
嘉義市,東區,興南里,43,363,741,15,1578
嘉義市,東區,豐年里,28,296,586,14,1219
嘉義市,東區,芳草里,79,844,1461,30,3302
嘉義市,東區,芳安里,68,575,938,18,2076
嘉義市,東區,頂寮里,63,608,1187,28,2425
嘉義市,東區,安寮里,75,682,1186,16,2643
嘉義市,東區,安業里,55,490,812,12,1836
嘉義市,東區,興村里,120,978,1745,21,3760
嘉義市,東區,興安里,78,695,1154,24,2556
嘉義市,東區,興仁里,104,1017,1574,20,3558
嘉義市,東區,北門里,60,475,988,17,2072
嘉義市,東區,林森里,79,555,1093,20,2241
嘉義市,東區,中庄里,115,824,1393,28,3084
嘉義市,東區,頂庄里,72,585,951,16,2118
嘉義市,東區,義教里,70,689,1217,14,2672
嘉義市,東區,仁義里,97,745,1204,15,2728
嘉義市,東區,後湖里,122,823,1520,26,3258
嘉義市,東區,荖藤里,156,961,2079,24,4298
嘉義市,西區,書院里,57,469,883,16,1904
嘉義市,西區,永和里,56,452,882,14,1861
嘉義市,西區,新富里,44,333,825,9,1617
嘉義市,西區,文化里,69,509,1055,13,2186
嘉義市,西區,西榮里,59,480,1069,23,2160
嘉義市,西區,番社里,31,340,669,10,1349
嘉義市,西區,國華里,34,309,607,6,1280
嘉義市,西區,大溪里,64,416,1015,15,2044
嘉義市,西區,磚磘里,110,707,1664,32,3365
嘉義市,西區,福全里,126,974,1861,25,4008
嘉義市,西區,福安里,115,975,1986,31,4044
嘉義市,西區,新西里,49,470,952,13,1974
嘉義市,西區,港坪里,98,844,1559,21,3195
嘉義市,西區,頭港里,60,400,901,11,1784
嘉義市,西區,西平里,95,764,1508,22,3052
嘉義市,西區,劉厝里,201,1767,2908,52,6387
嘉義市,西區,自強里,43,408,719,8,1535
嘉義市,西區,美源里,98,957,1600,26,3542
嘉義市,西區,湖內里,116,898,2140,40,4167
嘉義市,西區,獅子里,75,711,1220,15,2644
嘉義市,西區,紅瓦里,42,351,777,12,1550
嘉義市,西區,光路里,124,1335,2226,43,4858
嘉義市,西區,福民里,150,1300,2405,34,5260
嘉義市,西區,車店里,168,1430,2574,47,5517
嘉義市,西區,垂楊里,40,447,849,19,1866
嘉義市,西區,培元里,31,592,621,12,1602
嘉義市,西區,育英里,49,468,820,9,1741
嘉義市,西區,致遠里,45,844,375,10,1690
嘉義市,西區,翠岱里,37,709,312,5,1353
嘉義市,西區,導明里,39,364,726,10,1530
嘉義市,西區,北榮里,75,470,1105,18,2146
嘉義市,西區,慶安里,31,334,762,12,1517
嘉義市,西區,香湖里,9,183,366,7,765
嘉義市,西區,重興里,56,429,903,9,1890
嘉義市,西區,後驛里,62,412,1023,22,2039
嘉義市,西區,湖邊里,54,392,1025,10,1976
嘉義市,西區,竹圍里,103,1027,2022,39,4264
嘉義市,西區,保生里,117,960,2067,29,4171
嘉義市,西區,保安里,108,790,1501,26,3135
嘉義市,西區,北新里,26,236,573,10,1055
嘉義市,西區,新厝里,110,846,2105,24,3963
嘉義市,西區,保福里,93,870,1581,22,3489
嘉義市,西區,竹村里,29,261,577,7,1112
嘉義市,西區,北湖里,66,642,1421,17,2797
嘉義市,西區,下埤里,44,339,739,10,1497
嘉義縣,太保市,太保里,86,590,909,19,2219
嘉義縣,太保市,後庄里,8,80,264,3,467
嘉義縣,太保市,前潭里,36,283,736,14,1427
嘉義縣,太保市,後潭里,40,390,793,16,1630
嘉義縣,太保市,梅埔里,33,275,486,10,1104
嘉義縣,太保市,春珠里,17,247,536,16,1074
嘉義縣,太保市,崙頂里,25,240,360,12,824
嘉義縣,太保市,安仁里,70,664,1099,30,2460
嘉義縣,太保市,東勢里,62,400,776,18,1626
嘉義縣,太保市,新埤里,27,228,645,10,1231
嘉義縣,太保市,舊埤里,67,542,1071,24,2342
嘉義縣,太保市,田尾里,16,162,340,4,709
嘉義縣,太保市,港尾里,18,135,253,4,562
嘉義縣,太保市,過溝里,105,660,1740,23,3285
嘉義縣,太保市,麻寮里,152,922,2148,31,4326
嘉義縣,太保市,南新里,40,336,973,17,1781
嘉義縣,太保市,北新里,84,628,1503,24,2955
嘉義縣,太保市,埤鄉里,19,152,336,8,668
嘉義縣,朴子市,安福里,50,503,774,9,1837
嘉義縣,朴子市,平和里,66,634,983,23,2218
嘉義縣,朴子市,內厝里,32,223,560,10,1076
嘉義縣,朴子市,開元里,5,87,207,2,384
嘉義縣,朴子市,順天里,17,154,276,6,618
嘉義縣,朴子市,中正里,16,165,285,10,627
嘉義縣,朴子市,博厚里,25,181,406,4,784
嘉義縣,朴子市,文化里,48,414,791,14,1673
嘉義縣,朴子市,永和里,56,533,1166,16,2419
嘉義縣,朴子市,竹圍里,113,1044,1898,27,4033
