新竹縣,竹東鎮,二重里,220,13,162,194,17,905
新竹縣,竹東鎮,二重里,211,18,153,249,25,923
新竹縣,竹東鎮,二重里,335,10,171,314,19,1379
新竹縣,竹東鎮,二重里,268,31,263,428,34,1844
新竹縣,竹東鎮,二重里,276,12,144,258,27,1182
新竹縣,竹東鎮,二重里,201,8,109,209,21,1116
新竹縣,竹東鎮,二重里,343,17,194,245,16,1435
新竹縣,竹東鎮,二重里,296,11,159,246,11,1206
新竹縣,竹東鎮,頭重里,236,10,186,196,22,1027
新竹縣,竹東鎮,頭重里,278,8,162,189,16,1059
新竹縣,竹東鎮,頭重里,257,7,224,191,21,1017
新竹縣,竹東鎮,頭重里,259,10,190,194,19,1055
新竹縣,竹東鎮,員山里,239,10,156,206,20,921
新竹縣,竹東鎮,員山里,194,9,291,137,18,879
新竹縣,竹東鎮,柯湖里,140,7,134,103,18,587
新竹縣,新埔鎮,新埔里,298,13,184,179,22,946
新竹縣,新埔鎮,新生里,141,3,142,117,3,579
新竹縣,新埔鎮,新民里,315,16,216,198,21,1045
新竹縣,新埔鎮,田新里,248,19,170,164,15,906
新竹縣,新埔鎮,田新里,237,7,131,118,18,727
新竹縣,新埔鎮,田新里,247,8,171,177,14,811
新竹縣,新埔鎮,旱坑里,260,7,180,152,15,905
新竹縣,新埔鎮,旱坑里,219,6,189,160,14,874
新竹縣,新埔鎮,五埔里,219,12,238,196,22,914
新竹縣,新埔鎮,五埔里,222,13,220,218,24,987
新竹縣,新埔鎮,四座里,297,12,233,234,29,1138
新竹縣,新埔鎮,四座里,249,21,236,231,18,1088
新竹縣,新埔鎮,四座里,186,4,283,193,20,994
新竹縣,新埔鎮,照門里,293,14,295,358,28,1393
新竹縣,新埔鎮,清水里,116,4,141,117,8,444
新竹縣,新埔鎮,鹿鳴里,170,4,205,138,20,713
新竹縣,新埔鎮,新北里,142,9,170,135,16,595
新竹縣,新埔鎮,巨埔里,195,15,319,277,28,1109
新竹縣,新埔鎮,內立里,300,9,246,218,17,1099
新竹縣,新埔鎮,寶石里,226,7,208,163,21,837
新竹縣,新埔鎮,文山里,248,11,203,210,10,1061
新竹縣,新埔鎮,文山里,252,13,202,172,28,945
新竹縣,新埔鎮,文山里,285,8,110,213,17,1003
新竹縣,新埔鎮,文山里,262,10,205,231,18,1130
新竹縣,新埔鎮,上寮里,242,9,198,206,23,912
新竹縣,新埔鎮,上寮里,199,6,140,216,16,849
新竹縣,新埔鎮,下寮里,282,22,295,273,25,1244
新竹縣,新埔鎮,下寮里,258,15,208,282,23,1187
新竹縣,新埔鎮,南平里,242,10,298,181,31,987
新竹縣,新埔鎮,北平里,132,10,203,134,17,608
新竹縣,關西鎮,東興里,159,2,80,91,7,458
新竹縣,關西鎮,西安里,276,5,128,186,13,876
新竹縣,關西鎮,西安里,288,7,133,218,15,980
新竹縣,關西鎮,南雄里,207,5,131,163,15,691
新竹縣,關西鎮,北斗里,286,10,184,189,15,1026
新竹縣,關西鎮,北斗里,334,6,204,223,15,1229
新竹縣,關西鎮,北斗里,304,12,268,265,27,1247
新竹縣,關西鎮,北山里,166,7,170,213,18,745
新竹縣,關西鎮,仁安里,226,9,250,215,23,1021
新竹縣,關西鎮,南山里,250,8,261,219,23,998
新竹縣,關西鎮,東安里,246,12,194,260,13,1157
新竹縣,關西鎮,東安里,231,3,173,251,9,1049
新竹縣,關西鎮,東安里,312,17,232,236,34,1284
新竹縣,關西鎮,東山里,217,11,213,234,26,826
新竹縣,關西鎮,東光里,297,17,257,319,23,1318
新竹縣,關西鎮,南新里,183,5,170,269,21,883
新竹縣,關西鎮,新富里,99,3,107,128,14,534
新竹縣,關西鎮,玉山里,76,2,108,91,13,451
新竹縣,關西鎮,金山里,116,3,145,144,13,559
新竹縣,關西鎮,錦山里,225,12,178,240,11,917
新竹縣,關西鎮,大同里,159,8,193,286,21,788
新竹縣,關西鎮,石光里,301,6,173,197,16,893
新竹縣,關西鎮,石光里,222,11,221,209,17,863
新竹縣,關西鎮,東平里,207,7,228,236,26,947
新竹縣,關西鎮,上林里,281,9,184,173,11,800
新竹縣,關西鎮,新力里,135,9,136,199,10,542
新竹縣,關西鎮,南和里,214,11,184,261,28,830
新竹縣,湖口鄉,和興村,282,17,345,341,12,1346
新竹縣,湖口鄉,和興村,344,18,276,389,27,1462
新竹縣,湖口鄉,東興村,302,8,238,293,20,1137
新竹縣,湖口鄉,東興村,272,11,265,269,26,1216
新竹縣,湖口鄉,東興村,378,23,256,351,27,1585
新竹縣,湖口鄉,德盛村,401,17,293,375,25,1650
新竹縣,湖口鄉,德盛村,312,12,259,232,23,1120
新竹縣,湖口鄉,德盛村,379,15,287,334,33,1760
新竹縣,湖口鄉,愛勢村,314,17,289,293,19,1403
新竹縣,湖口鄉,愛勢村,387,18,212,291,29,1310
新竹縣,湖口鄉,愛勢村,332,19,241,255,16,1159
新竹縣,湖口鄉,仁勢村,222,13,169,190,16,823
新竹縣,湖口鄉,孝勢村,342,13,235,275,24,1249
新竹縣,湖口鄉,中勢村,318,19,276,266,18,1219
新竹縣,湖口鄉,中勢村,446,15,290,361,25,1491
新竹縣,湖口鄉,中正村,293,10,227,236,23,1109
新竹縣,湖口鄉,中正村,426,17,287,332,30,1639
新竹縣,湖口鄉,信勢村,294,17,175,290,22,1353
新竹縣,湖口鄉,信勢村,278,10,203,252,33,1134
新竹縣,湖口鄉,信勢村,277,20,220,322,21,1246
新竹縣,湖口鄉,信勢村,294,20,189,316,25,1286
新竹縣,湖口鄉,信義村,381,29,286,343,21,1451
新竹縣,湖口鄉,信義村,463,22,296,418,26,1807
新竹縣,湖口鄉,波羅村,273,7,189,235,9,1016
新竹縣,湖口鄉,波羅村,259,12,201,251,22,1077
新竹縣,湖口鄉,長嶺村,311,8,193,238,28,1149
新竹縣,湖口鄉,長嶺村,484,26,286,396,35,1868
新竹縣,湖口鄉,長安村,246,10,253,256,22,1084
新竹縣,湖口鄉,湖口村,317,11,198,192,21,1002
新竹縣,湖口鄉,湖口村,426,12,315,353,41,1660
新竹縣,湖口鄉,湖鏡村,373,21,181,280,22,1238
新竹縣,湖口鄉,湖鏡村,314,14,138,217,9,1022
新竹縣,湖口鄉,湖南村,393,18,237,356,31,1488
新竹縣,湖口鄉,中興村,443,8,116,255,24,1453
新竹縣,湖口鄉,中興村,513,17,162,264,18,1561
新竹縣,湖口鄉,中興村,305,22,170,277,21,1388
新竹縣,湖口鄉,中興村,284,8,157,272,14,1260
新竹縣,湖口鄉,鳳凰村,315,12,134,176,12,1034
新竹縣,湖口鄉,鳳凰村,259,17,136,180,23,1175
新竹縣,湖口鄉,鳳凰村,310,27,183,282,20,1283
新竹縣,湖口鄉,鳳凰村,336,17,172,278,19,1409
新竹縣,湖口鄉,勝利村,345,9,220,306,20,1367
新竹縣,湖口鄉,勝利村,331,7,163,257,16,1440
新竹縣,湖口鄉,勝利村,440,8,90,188,21,1065
新竹縣,湖口鄉,鳳山村,382,12,172,251,30,1439
新竹縣,湖口鄉,鳳山村,264,9,58,151,19,731
新竹縣,湖口鄉,鳳山村,206,10,105,247,19,957
新竹縣,新豐鄉,福興村,204,9,230,266,21,1037
新竹縣,新豐鄉,青埔村,208,4,134,212,22,849
新竹縣,新豐鄉,青埔村,196,10,191,222,19,918
新竹縣,新豐鄉,中崙村,219,6,178,269,26,949
新竹縣,新豐鄉,中崙村,226,12,156,265,23,1067
新竹縣,新豐鄉,中崙村,240,15,170,258,29,1070
新竹縣,新豐鄉,瑞興村,172,10,216,217,22,855
新竹縣,新豐鄉,瑞興村,125,12,173,220,21,834
新竹縣,新豐鄉,後湖村,135,10,271,166,21,800
新竹縣,新豐鄉,後湖村,179,11,234,205,25,930
新竹縣,新豐鄉,坡頭村,157,11,277,179,23,819
新竹縣,新豐鄉,埔和村,242,18,394,318,45,1437
新竹縣,新豐鄉,埔和村,174,14,342,243,30,1208
新竹縣,新豐鄉,新豐村,171,9,265,230,43,991
新竹縣,新豐鄉,新豐村,265,15,222,223,30,1038
新竹縣,新豐鄉,員山村,267,12,140,255,24,1013
新竹縣,新豐鄉,員山村,375,18,155,304,7,1378
新竹縣,新豐鄉,忠孝村,351,16,216,310,14,1343
新竹縣,新豐鄉,忠孝村,251,9,142,241,21,929
新竹縣,新豐鄉,忠孝村,296,7,153,240,19,1090
新竹縣,新豐鄉,山崎村,293,12,154,264,18,1215
新竹縣,新豐鄉,山崎村,259,9,204,318,28,1216
新竹縣,新豐鄉,山崎村,366,31,236,397,31,1582
新竹縣,新豐鄉,上坑村,374,7,309,349,25,1427
新竹縣,新豐鄉,鳳坑村,215,12,239,332,27,1030
新竹縣,新豐鄉,重興村,398,6,195,279,28,1251
新竹縣,新豐鄉,重興村,320,14,267,274,42,1349
新竹縣,新豐鄉,重興村,282,16,160,281,21,1199
新竹縣,新豐鄉,重興村,262,16,159,250,24,1214
新竹縣,新豐鄉,崎頂村,256,19,192,321,18,1175
新竹縣,新豐鄉,崎頂村,343,12,234,301,30,1417
新竹縣,新豐鄉,松林村,257,10,164,289,19,1124
新竹縣,新豐鄉,松林村,267,12,129,249,16,1045
新竹縣,新豐鄉,松林村,280,10,180,310,23,1119
新竹縣,新豐鄉,松林村,221,7,140,251,13,928
新竹縣,新豐鄉,松柏村,288,10,221,352,14,1385
新竹縣,新豐鄉,松柏村,233,15,150,321,20,1217
新竹縣,新豐鄉,松柏村,209,14,196,394,19,1365
新竹縣,新豐鄉,松柏村,250,15,142,319,34,1171
新竹縣,芎林鄉,華龍村,141,0,105,87,7,406
新竹縣,芎林鄉,五龍村,227,11,135,101,18,524
新竹縣,芎林鄉,秀湖村,361,21,192,159,21,925
新竹縣,芎林鄉,永興村,101,7,73,136,8,404
新竹縣,芎林鄉,石潭村,377,13,208,238,31,1262
新竹縣,芎林鄉,石潭村,319,12,312,258,20,1300
新竹縣,芎林鄉,新鳳村,179,7,236,130,20,769
新竹縣,芎林鄉,新鳳村,212,11,196,158,18,774
新竹縣,芎林鄉,中坑村,223,7,141,95,28,603
新竹縣,芎林鄉,水坑村,198,9,248,121,20,738
新竹縣,芎林鄉,文林村,341,9,221,256,27,1229
新竹縣,芎林鄉,文林村,376,7,197,195,20,1087
新竹縣,芎林鄉,芎林村,219,8,157,134,16,689
新竹縣,芎林鄉,芎林村,259,15,178,153,17,793
新竹縣,芎林鄉,上山村,341,10,223,245,14,1069
新竹縣,芎林鄉,上山村,256,11,196,235,8,938
新竹縣,芎林鄉,上山村,232,23,178,239,24,1038
新竹縣,芎林鄉,上山村,260,13,228,223,19,1049
新竹縣,芎林鄉,下山村,254,22,278,211,21,1066
新竹縣,橫山鄉,橫山村,401,16,224,233,24,1189
新竹縣,橫山鄉,橫山村,337,18,197,173,23,1002
新竹縣,橫山鄉,橫山村,339,13,249,209,20,1102
新竹縣,橫山鄉,田寮村,273,4,199,170,33,834
新竹縣,橫山鄉,南昌村,70,2,43,27,6,205
新竹縣,橫山鄉,豐鄉村,79,3,48,38,10,218
新竹縣,橫山鄉,豐田村,89,6,100,65,11,329
新竹縣,橫山鄉,內灣村,326,15,179,146,17,889
新竹縣,橫山鄉,力行村,172,7,129,102,19,555
新竹縣,橫山鄉,力行村,104,7,59,49,6,274
新竹縣,橫山鄉,福興村,151,6,80,63,18,452
新竹縣,橫山鄉,沙坑村,203,9,138,135,23,665
新竹縣,橫山鄉,沙坑村,82,4,58,58,6,282
新竹縣,橫山鄉,新興村,246,15,149,99,22,666
新竹縣,橫山鄉,新興村,291,6,142,199,22,848
新竹縣,橫山鄉,大肚村,461,21,284,374,41,1508
新竹縣,北埔鄉,北埔村,376,16,263,195,19,1121
新竹縣,北埔鄉,南興村,431,26,226,203,44,1200
新竹縣,北埔鄉,大湖村,196,7,112,123,15,569
新竹縣,北埔鄉,埔尾村,313,12,224,148,23,901
新竹縣,北埔鄉,埔尾村,567,19,332,265,33,1593
新竹縣,北埔鄉,水磜村,242,17,210,136,29,808
新竹縣,北埔鄉,南埔村,148,4,68,64,10,372
新竹縣,北埔鄉,大林村,264,4,174,117,22,729
新竹縣,北埔鄉,南坑村,125,2,71,58,10,323
新竹縣,北埔鄉,外坪村,107,8,61,50,7,287
新竹縣,寶山鄉,雙溪村,326,15,222,190,35,1098
新竹縣,寶山鄉,雙溪村,422,19,241,234,28,1358
新竹縣,寶山鄉,雙新村,411,14,283,244,35,1415
新竹縣,寶山鄉,雙新村,355,6,203,190,18,1127
新竹縣,寶山鄉,大崎村,603,26,274,367,32,1819
新竹縣,寶山鄉,三峰村,351,8,200,147,25,1022
新竹縣,寶山鄉,新城村,404,11,304,220,24,1161
新竹縣,寶山鄉,寶斗村,250,5,156,172,18,742
新竹縣,寶山鄉,深井村,392,6,141,122,23,814
新竹縣,寶山鄉,寶山村,275,11,153,158,18,774
新竹縣,寶山鄉,油田村,233,6,196,97,9,599
新竹縣,寶山鄉,山湖村,150,6,92,172,15,536
新竹縣,峨眉鄉,峨眉村,440,6,147,119,20,855
新竹縣,峨眉鄉,中盛村,232,16,186,131,16,663
新竹縣,峨眉鄉,石井村,248,5,152,104,14,594
新竹縣,峨眉鄉,七星村,144,4,82,39,6,327
新竹縣,峨眉鄉,七星村,84,1,89,34,8,269
新竹縣,峨眉鄉,富興村,707,15,237,197,50,1376
新竹縣,峨眉鄉,湖光村,169,6,123,70,6,456
新竹縣,峨眉鄉,湖光村,194,4,107,52,6,404
新竹縣,尖石鄉,嘉樂村,167,5,122,63,8,460
新竹縣,尖石鄉,嘉樂村,178,8,47,45,8,350
新竹縣,尖石鄉,義興村,73,2,45,34,3,218
新竹縣,尖石鄉,義興村,182,2,55,48,6,359
新竹縣,尖石鄉,新樂村,271,9,119,161,13,733
新竹縣,尖石鄉,新樂村,213,3,109,63,8,465
新竹縣,尖石鄉,錦屏村,213,4,113,59,17,502
新竹縣,尖石鄉,錦屏村,232,5,155,101,8,638
新竹縣,尖石鄉,梅花村,285,5,76,98,11,585
新竹縣,尖石鄉,玉峰村,254,3,73,105,7,564
新竹縣,尖石鄉,玉峰村,194,8,119,101,16,541
新竹縣,尖石鄉,玉峰村,28,1,60,11,1,123
新竹縣,尖石鄉,秀巒村,218,3,105,67,6,477
新竹縣,尖石鄉,秀巒村,263,8,207,102,18,749
新竹縣,尖石鄉,秀巒村,65,2,120,32,8,276
新竹縣,五峰鄉,大隘村,328,2,105,105,7,647
新竹縣,五峰鄉,大隘村,274,6,156,117,16,692
新竹縣,五峰鄉,桃山村,208,4,145,82,17,581
新竹縣,五峰鄉,桃山村,265,6,262,147,23,870
新竹縣,五峰鄉,花園村,188,2,199,154,21,704
新竹縣,五峰鄉,竹林村,135,3,96,95,10,386
苗栗縣,苗栗市,中苗里,17,227,16,381,22,1046
苗栗縣,苗栗市,青苗里,4,201,15,367,17,985
苗栗縣,苗栗市,維祥里,13,230,19,415,20,1118
苗栗縣,苗栗市,維祥里,11,210,18,423,33,1091
苗栗縣,苗栗市,維祥里,9,234,24,417,28,1053
苗栗縣,苗栗市,維新里,18,234,23,501,27,1158
苗栗縣,苗栗市,維新里,12,247,18,558,31,1265
苗栗縣,苗栗市,維新里,14,265,12,473,20,1175
苗栗縣,苗栗市,玉清里,14,211,13,464,28,1091
苗栗縣,苗栗市,玉清里,18,208,12,445,40,1090
苗栗縣,苗栗市,玉華里,14,277,27,430,18,1104
苗栗縣,苗栗市,玉華里,16,248,20,511,19,1245
苗栗縣,苗栗市,玉華里,15,244,26,516,34,1197
苗栗縣,苗栗市,綠苗里,15,194,7,320,19,841
苗栗縣,苗栗市,高苗里,12,217,8,349,21,982
苗栗縣,苗栗市,高苗里,19,189,15,373,20,1036
苗栗縣,苗栗市,高苗里,16,268,13,417,24,1041
苗栗縣,苗栗市,新苗里,11,238,18,332,26,863
苗栗縣,苗栗市,玉苗里,17,185,8,341,22,871
苗栗縣,苗栗市,大同里,14,109,8,196,10,511
苗栗縣,苗栗市,恭敬里,34,353,31,569,36,1341
苗栗縣,苗栗市,水源里,20,315,24,466,28,1342
苗栗縣,苗栗市,水源里,21,244,13,432,19,1058
苗栗縣,苗栗市,勝利里,16,261,16,474,34,1235
苗栗縣,苗栗市,勝利里,15,243,32,440,29,1073
苗栗縣,苗栗市,勝利里,10,184,13,338,11,789
苗栗縣,苗栗市,勝利里,10,176,11,273,19,746
苗栗縣,苗栗市,清華里,16,202,12,394,25,984
苗栗縣,苗栗市,清華里,12,208,25,474,23,1156
苗栗縣,苗栗市,清華里,14,223,14,366,24,943
苗栗縣,苗栗市,上苗里,15,136,7,231,15,592
苗栗縣,苗栗市,上苗里,25,206,18,382,30,963
苗栗縣,苗栗市,北苗里,12,250,17,445,30,1196
苗栗縣,苗栗市,北苗里,21,266,23,515,27,1322
苗栗縣,苗栗市,北苗里,16,239,15,461,25,1185
苗栗縣,苗栗市,北苗里,19,236,21,459,26,1227
苗栗縣,苗栗市,嘉盛里,14,265,20,523,19,1185
苗栗縣,苗栗市,嘉盛里,16,225,15,443,23,1073
苗栗縣,苗栗市,嘉盛里,12,246,17,452,19,1127
苗栗縣,苗栗市,福星里,19,252,21,553,21,1351
苗栗縣,苗栗市,福星里,16,294,23,517,31,1316
苗栗縣,苗栗市,福星里,16,322,21,497,32,1336
苗栗縣,苗栗市,福安里,25,267,18,476,29,1175
苗栗縣,苗栗市,福安里,12,248,19,416,25,966
苗栗縣,苗栗市,福安里,8,236,15,449,25,1141
苗栗縣,苗栗市,嘉新里,11,248,15,427,24,1020
苗栗縣,苗栗市,嘉新里,12,188,14,378,23,851
苗栗縣,苗栗市,嘉新里,16,213,11,444,23,947
苗栗縣,苗栗市,建功里,18,222,7,408,23,972
苗栗縣,苗栗市,建功里,28,216,11,370,22,965
苗栗縣,苗栗市,建功里,11,198,11,386,21,1004
苗栗縣,苗栗市,建功里,19,183,11,422,23,988
苗栗縣,苗栗市,福麗里,16,217,23,436,29,1093
苗栗縣,苗栗市,福麗里,26,185,24,448,23,1090
苗栗縣,苗栗市,福麗里,15,270,20,552,38,1365
苗栗縣,苗栗市,福麗里,11,292,25,452,31,1452
苗栗縣,苗栗市,文山里,29,258,18,436,31,1085
苗栗縣,苗栗市,文山里,16,284,25,404,36,1199
苗栗縣,苗栗市,文山里,17,280,19,468,22,1223
苗栗縣,苗栗市,文聖里,18,296,17,539,29,1235
苗栗縣,苗栗市,文聖里,23,294,32,476,32,1279
苗栗縣,苗栗市,文聖里,12,225,19,277,18,834
