新竹縣,寶山鄉,大崎村,50,591,360,18,38,1679
新竹縣,寶山鄉,三峰村,23,346,287,3,21,995
新竹縣,寶山鄉,新城村,27,555,326,12,43,1142
新竹縣,寶山鄉,寶斗村,20,306,322,3,12,732
新竹縣,寶山鄉,深井村,21,457,226,3,30,796
新竹縣,寶山鄉,寶山村,26,290,250,10,28,755
新竹縣,寶山鄉,油田村,10,232,280,2,11,586
新竹縣,寶山鄉,山湖村,23,205,179,7,20,544
新竹縣,峨眉鄉,峨眉村,17,323,361,7,38,873
新竹縣,峨眉鄉,中盛村,15,229,313,13,17,677
新竹縣,峨眉鄉,石井村,18,226,290,9,15,623
新竹縣,峨眉鄉,七星村,11,186,296,5,13,612
新竹縣,峨眉鄉,富興村,24,598,453,14,38,1311
新竹縣,峨眉鄉,湖光村,22,263,416,9,22,867
新竹縣,尖石鄉,嘉樂村,19,370,288,4,10,840
新竹縣,尖石鄉,義興村,20,215,252,6,12,594
新竹縣,尖石鄉,新樂村,13,463,417,10,17,1158
新竹縣,尖石鄉,錦屏村,13,401,446,5,18,1100
新竹縣,尖石鄉,梅花村,11,225,212,3,11,596
新竹縣,尖石鄉,玉峰村,16,363,427,7,19,1072
新竹縣,尖石鄉,秀巒村,12,298,773,11,29,1354
新竹縣,五峰鄉,大隘村,15,515,540,10,18,1353
新竹縣,五峰鄉,桃山村,10,342,843,4,44,1425
新竹縣,五峰鄉,花園村,6,153,365,4,39,653
新竹縣,五峰鄉,竹林村,4,131,163,0,22,353
苗栗縣,苗栗市,中苗里,324,60,70,3,5,210,11,1076
苗栗縣,苗栗市,青苗里,333,75,89,5,6,182,10,1024
苗栗縣,苗栗市,維祥里,1159,201,193,12,5,574,43,3365
苗栗縣,苗栗市,維新里,1353,286,225,18,12,688,47,3749
苗栗縣,苗栗市,玉清里,777,117,135,4,13,387,31,2186
苗栗縣,苗栗市,玉華里,1182,272,257,15,20,606,55,3524
苗栗縣,苗栗市,綠苗里,324,80,85,4,6,197,18,901
苗栗縣,苗栗市,高苗里,904,297,176,12,10,537,39,2908
苗栗縣,苗栗市,新苗里,271,48,73,7,7,217,12,904
苗栗縣,苗栗市,玉苗里,294,62,56,5,6,207,18,933
苗栗縣,苗栗市,大同里,183,38,30,4,7,98,12,567
苗栗縣,苗栗市,恭敬里,427,130,114,9,2,323,26,1335
苗栗縣,苗栗市,水源里,758,176,125,18,11,427,44,2343
苗栗縣,苗栗市,勝利里,1280,301,213,21,13,752,59,3810
苗栗縣,苗栗市,清華里,1040,277,215,6,12,556,41,3057
苗栗縣,苗栗市,上苗里,496,138,116,2,4,310,16,1591
苗栗縣,苗栗市,北苗里,1692,341,313,20,19,830,59,4925
苗栗縣,苗栗市,嘉盛里,1212,241,231,14,7,699,61,3486
苗栗縣,苗栗市,福星里,1312,335,273,17,11,690,57,3893
苗栗縣,苗栗市,福安里,1121,248,168,14,15,647,52,3236
苗栗縣,苗栗市,嘉新里,1074,244,191,6,10,509,61,2896
苗栗縣,苗栗市,建功里,1278,282,314,11,18,640,47,4040
苗栗縣,苗栗市,福麗里,1595,393,314,25,19,812,69,4871
苗栗縣,苗栗市,文山里,1113,275,233,19,11,587,49,3329
苗栗縣,苗栗市,文聖里,1008,285,155,14,9,557,70,3038
苗栗縣,苗栗市,新川里,413,82,52,5,6,315,24,1180
苗栗縣,苗栗市,南勢里,652,150,106,14,13,457,24,1930
苗栗縣,苗栗市,新英里,481,128,61,15,9,340,33,1621
苗栗縣,公館鄉,館中村,473,86,362,6,2,265,21,1599
苗栗縣,公館鄉,館東村,841,140,283,4,2,427,35,2311
苗栗縣,公館鄉,館南村,1014,243,477,6,9,533,56,3248
苗栗縣,公館鄉,中義村,768,134,217,10,3,453,52,2251
苗栗縣,公館鄉,玉泉村,744,139,244,7,4,441,37,2172
苗栗縣,公館鄉,大坑村,352,52,85,3,3,192,17,970
苗栗縣,公館鄉,福基村,407,82,87,5,5,169,15,1030
苗栗縣,公館鄉,福德村,155,80,14,0,1,60,3,384
苗栗縣,公館鄉,福星村,669,138,190,5,11,377,27,1953
苗栗縣,公館鄉,石墻村,505,85,124,3,2,271,16,1464
苗栗縣,公館鄉,開礦村,142,12,30,2,2,60,4,324
苗栗縣,公館鄉,五谷村,679,209,170,4,4,458,32,2181
苗栗縣,公館鄉,玉谷村,470,154,115,3,6,257,25,1372
苗栗縣,公館鄉,鶴岡村,622,97,140,3,8,333,34,1523
苗栗縣,公館鄉,鶴山村,533,127,91,9,9,318,38,1454
苗栗縣,公館鄉,尖山村,578,115,81,7,3,332,32,1479
苗栗縣,公館鄉,仁安村,448,116,70,7,4,295,22,1261
苗栗縣,公館鄉,南河村,127,10,13,2,1,36,2,225
苗栗縣,公館鄉,北河村,126,46,10,0,2,78,11,345
苗栗縣,頭屋鄉,頭屋村,1039,311,86,8,11,491,35,2450
苗栗縣,頭屋鄉,獅潭村,665,261,88,3,15,330,30,1664
苗栗縣,頭屋鄉,北坑村,322,85,23,2,3,149,14,748
苗栗縣,頭屋鄉,曲洞村,447,79,36,1,1,197,13,901
苗栗縣,頭屋鄉,飛鳳村,217,22,13,1,1,75,9,396
苗栗縣,頭屋鄉,象山村,795,191,105,6,6,381,43,1891
苗栗縣,頭屋鄉,明德村,497,107,27,3,2,175,21,1029
苗栗縣,頭屋鄉,鳴鳳村,159,46,12,0,0,95,6,352
苗栗縣,銅鑼鄉,銅鑼村,1371,460,188,29,19,1108,71,4443
苗栗縣,銅鑼鄉,樟樹村,434,117,45,2,6,503,24,1321
苗栗縣,銅鑼鄉,九湖村,435,231,48,3,5,297,30,1205
苗栗縣,銅鑼鄉,福興村,337,228,48,10,1,146,22,1024
苗栗縣,銅鑼鄉,朝陽村,558,212,69,5,12,400,39,1689
苗栗縣,銅鑼鄉,竹森村,474,162,29,7,1,237,28,1118
苗栗縣,銅鑼鄉,中平村,820,304,141,12,8,642,40,3037
苗栗縣,銅鑼鄉,興隆村,180,74,14,1,0,151,13,584
苗栗縣,銅鑼鄉,盛隆村,132,39,8,3,3,142,9,436
苗栗縣,銅鑼鄉,新隆村,226,67,11,4,3,178,18,580
苗栗縣,三義鄉,廣盛村,1337,806,193,30,19,744,97,4143
苗栗縣,三義鄉,勝興村,1116,553,147,21,9,699,101,3388
苗栗縣,三義鄉,龍騰村,199,72,10,2,3,70,14,426
苗栗縣,三義鄉,雙湖村,587,448,45,10,5,252,43,1821
苗栗縣,三義鄉,雙潭村,449,335,38,13,3,214,47,1412
苗栗縣,三義鄉,西湖村,633,276,48,13,5,226,38,1450
苗栗縣,三義鄉,鯉魚潭村,350,158,15,17,9,376,38,1271
苗栗縣,西湖鄉,高埔村,304,56,19,0,8,113,12,599
苗栗縣,西湖鄉,下埔村,306,44,29,3,4,116,10,594
苗栗縣,西湖鄉,五湖村,395,74,49,5,5,133,27,874
苗栗縣,西湖鄉,四湖村,293,77,23,7,0,128,10,627
苗栗縣,西湖鄉,三湖村,412,114,30,4,5,189,21,952
苗栗縣,西湖鄉,龍洞村,215,37,14,6,0,104,4,466
苗栗縣,西湖鄉,金獅村,197,110,13,5,1,104,6,525
苗栗縣,西湖鄉,湖東村,458,116,28,13,10,277,51,1118
苗栗縣,西湖鄉,二湖村,277,66,13,6,4,146,19,662
苗栗縣,通霄鎮,通東里,355,107,40,3,4,370,20,1198
苗栗縣,通霄鎮,通西里,610,188,53,7,5,605,40,2035
苗栗縣,通霄鎮,平元里,501,139,44,8,4,591,31,1806
苗栗縣,通霄鎮,平安里,616,124,50,10,8,513,42,2021
苗栗縣,通霄鎮,圳頭里,233,60,12,3,6,200,22,727
苗栗縣,通霄鎮,梅南里,560,118,24,10,10,470,29,1562
苗栗縣,通霄鎮,通南里,795,286,46,20,14,765,46,2718
苗栗縣,通霄鎮,內湖里,657,149,24,18,4,492,26,1844
苗栗縣,通霄鎮,楓樹里,200,38,8,5,2,101,19,470
苗栗縣,通霄鎮,烏眉里,427,40,15,4,7,114,12,892
苗栗縣,通霄鎮,福龍里,192,39,8,6,3,68,9,444
苗栗縣,通霄鎮,福源里,246,85,22,3,8,229,18,783
苗栗縣,通霄鎮,城北里,224,76,9,6,3,198,14,722
苗栗縣,通霄鎮,城南里,305,46,12,11,8,256,14,944
苗栗縣,通霄鎮,南和里,258,66,21,8,7,325,14,797
苗栗縣,通霄鎮,福興里,203,66,8,9,7,215,10,681
苗栗縣,通霄鎮,坪頂里,480,90,11,8,24,295,22,1200
苗栗縣,通霄鎮,五南里,453,126,14,12,9,413,35,1320
