台北市,中山區,松江里,5,1795,12,7,1895,24,5116
台北市,中山區,新生里,1,1344,3,8,1646,32,4141
台北市,中山區,中庄里,4,1356,3,4,1608,18,4289
台北市,中山區,行政里,6,1657,5,7,1689,33,6393
台北市,中山區,行仁里,4,2230,9,13,2533,45,6725
台北市,中山區,行孝里,5,1165,3,4,1230,16,3370
台北市,中山區,下埤里,4,2162,7,11,2213,37,6162
台北市,中山區,江寧里,2,2035,1,7,1801,29,5538
台北市,中山區,江山里,2,2094,7,13,2245,33,6239
台北市,中山區,中吉里,0,1405,2,2,1713,18,4438
台北市,中山區,中原里,6,1310,4,3,1524,19,4066
台北市,中山區,興亞里,2,1343,6,6,1444,13,4204
台北市,中山區,中央里,1,1143,3,8,997,20,2986
台北市,中山區,朱馥里,3,1836,6,6,1548,27,4903
台北市,中山區,龍洲里,7,2350,3,6,753,21,4308
台北市,中山區,朱園里,2,1131,4,4,1176,18,3469
台北市,中山區,埤頭里,1,1083,4,3,947,16,2930
台北市,中山區,朱崙里,1,809,4,4,846,12,2499
台北市,中山區,力行里,1,1582,9,8,1692,29,4765
台北市,中山區,復華里,6,1494,2,4,907,23,3599
台北市,大同區,玉泉里,3,811,2,5,891,16,2524
台北市,大同區,建明里,5,798,3,8,1088,17,2819
台北市,大同區,建功里,3,1147,2,8,1456,16,3843
台北市,大同區,建泰里,2,853,4,2,1241,20,2982
台北市,大同區,永樂里,3,1311,2,7,1817,23,4470
台北市,大同區,朝陽里,5,1006,2,11,1331,13,3439
台北市,大同區,星明里,1,1338,5,8,1580,21,4306
台北市,大同區,光能里,2,1279,5,8,1811,26,4049
台北市,大同區,大有里,2,1212,4,5,1762,22,4065
台北市,大同區,延平里,1,1045,4,6,1178,18,3283
台北市,大同區,雙連里,5,2253,7,10,3144,43,7593
台北市,大同區,南芳里,2,980,3,5,1288,19,3161
台北市,大同區,民權里,2,1579,4,4,1766,27,4796
台北市,大同區,景星里,3,688,6,1,1021,18,2400
台北市,大同區,隆和里,1,707,3,6,1123,12,2518
台北市,大同區,蓬萊里,6,1179,10,2,1631,26,3857
台北市,大同區,國順里,8,638,4,2,1204,13,2573
台北市,大同區,國慶里,0,1054,3,9,1351,22,3405
台北市,大同區,揚雅里,1,758,2,5,1232,27,3478
台北市,大同區,斯文里,4,1274,4,5,1921,26,4438
台北市,大同區,鄰江里,3,1548,5,6,2419,46,5305
台北市,大同區,至聖里,6,1813,6,10,2622,47,6252
台北市,大同區,老師里,5,1358,6,8,2083,30,4675
台北市,大同區,重慶里,4,1829,7,6,1998,35,5165
台北市,大同區,保安里,2,1012,2,6,1583,23,3412
台北市,中正區,水源里,3,944,1,3,757,18,2513
台北市,中正區,富水里,9,1215,2,3,378,18,2362
台北市,中正區,文盛里,2,862,2,5,666,5,2207
台北市,中正區,林興里,3,1711,7,6,949,21,3869
台北市,中正區,河堤里,2,1588,1,6,931,25,3742
台北市,中正區,頂東里,6,2024,7,8,1475,20,4995
台北市,中正區,網溪里,8,1967,10,13,1311,29,4610
台北市,中正區,板溪里,1,1154,3,9,808,15,2823
台北市,中正區,螢圃里,3,2010,6,15,1347,16,4550
台北市,中正區,螢雪里,5,1550,5,14,1158,35,3733
台北市,中正區,永功里,7,1861,2,9,1681,31,5084
台北市,中正區,永昌里,5,1645,5,17,1372,39,4269
台北市,中正區,龍興里,2,1199,2,7,962,22,3073
台北市,中正區,忠勤里,9,2169,14,8,1579,41,5634
台北市,中正區,廈安里,2,1197,3,5,926,25,3083
台北市,中正區,愛國里,3,1036,0,5,850,20,2595
台北市,中正區,南門里,2,1002,2,5,485,7,2145
台北市,中正區,龍光里,4,1126,0,5,699,10,2717
台北市,中正區,南福里,9,3120,10,15,1993,33,7402
台北市,中正區,龍福里,2,2048,4,9,1320,20,5970
台北市,中正區,新營里,7,3129,5,8,1523,28,6697
台北市,中正區,建國里,2,464,1,3,260,11,1073
台北市,中正區,光復里,4,1141,5,4,887,18,3057
台北市,中正區,黎明里,1,936,3,4,593,14,2491
台北市,中正區,梅花里,3,1009,4,4,775,19,2660
台北市,中正區,幸福里,2,1415,4,10,1052,16,3701
台北市,中正區,幸市里,2,1346,2,3,1129,23,3632
台北市,中正區,東門里,1,1569,4,7,819,27,3438
台北市,中正區,文北里,7,1705,6,8,1191,19,4342
台北市,中正區,文祥里,5,2441,7,9,1627,30,5930
台北市,中正區,三愛里,6,2562,9,15,1882,26,6500
台北市,萬華區,福星里,5,1675,4,9,1315,46,4475
台北市,萬華區,萬壽里,6,939,0,0,789,33,2867
台北市,萬華區,西門里,4,1208,3,4,815,30,3300
台北市,萬華區,新起里,4,1866,6,9,1888,24,5600
台北市,萬華區,菜園里,10,1578,2,12,1886,59,4963
台北市,萬華區,青山里,6,1508,6,8,1858,26,4874
台北市,萬華區,富民里,4,1320,4,10,1838,28,4423
台北市,萬華區,福音里,5,968,3,4,1127,15,2952
台北市,萬華區,仁德里,5,1311,3,9,1287,24,3572
台北市,萬華區,富福里,1,1225,5,7,1600,21,5087
台北市,萬華區,柳鄉里,7,1245,8,3,2001,43,4496
台北市,萬華區,華江里,6,2263,5,6,2645,40,6988
台北市,萬華區,糖廍里,5,1450,3,9,1766,25,4709
台北市,萬華區,綠堤里,2,1288,11,5,1342,27,3757
台北市,萬華區,頂碩里,8,1898,6,8,2837,43,6401
台北市,萬華區,雙園里,1,1096,2,4,1525,26,3789
台北市,萬華區,和平里,9,1761,5,16,2591,36,5996
台北市,萬華區,和德里,11,1692,15,5,2427,36,5917
台北市,萬華區,全德里,5,1222,6,8,1269,21,3504
台北市,萬華區,日善里,3,1076,4,5,1200,19,3136
台北市,萬華區,壽德里,3,1516,8,1,1617,19,4326
台北市,萬華區,忠德里,6,1119,7,6,1614,14,3697
台北市,萬華區,錦德里,4,1449,2,8,1823,28,4513
台北市,萬華區,銘德里,6,1285,5,8,1531,22,3893
台北市,萬華區,孝德里,3,793,5,3,1258,14,2708
台北市,萬華區,保德里,1,849,1,2,958,12,2395
台北市,萬華區,榮德里,1,1020,6,8,1387,33,3126
台北市,萬華區,華中里,1,1670,6,10,2078,25,5117
台北市,萬華區,興德里,3,1252,5,8,1544,21,3890
台北市,萬華區,日祥里,4,2248,8,10,1202,20,4713
台北市,萬華區,忠貞里,7,2248,5,6,896,30,4287
台北市,萬華區,新忠里,2,1448,1,2,357,17,2609
台北市,萬華區,新和里,6,3674,11,11,1179,41,6602
台北市,萬華區,新安里,5,2318,10,10,1400,45,5375
台北市,萬華區,凌霄里,9,1618,2,8,778,36,3321
台北市,萬華區,騰雲里,5,1254,3,2,675,19,2554
台北市,大安區,德安里,5,1941,0,6,1123,32,4704
台北市,大安區,仁慈里,4,1634,3,6,1144,21,4168
台北市,大安區,和安里,6,2285,3,9,1314,19,5366
台北市,大安區,民炤里,4,2468,5,9,1913,24,6545
台北市,大安區,仁愛里,1,1672,3,6,1089,21,4604
台北市,大安區,義村里,4,2486,3,12,896,23,5187
台北市,大安區,民輝里,4,2145,5,15,1542,20,5650
台北市,大安區,昌隆里,1,967,2,1,858,8,2722
台北市,大安區,誠安里,1,1423,4,8,1092,18,3625
台北市,大安區,光武里,1,2544,6,7,1686,27,6535
台北市,大安區,龍坡里,2,2013,5,12,1197,14,4800
台北市,大安區,龍泉里,2,1450,3,5,1031,18,3729
台北市,大安區,古風里,3,1452,2,9,948,21,3455
台北市,大安區,古莊里,3,2176,5,8,1488,31,5487
台北市,大安區,龍安里,0,1956,1,9,1276,19,5994
台北市,大安區,錦安里,1,1919,6,10,1124,16,4463
台北市,大安區,福住里,4,1874,3,12,1252,24,4684
台北市,大安區,永康里,1,1215,3,3,756,12,2857
台北市,大安區,光明里,2,1292,1,4,735,14,3002
台北市,大安區,錦泰里,1,1711,3,12,802,18,3636
台北市,大安區,錦華里,2,1855,6,13,1100,19,4255
台北市,大安區,龍圖里,10,2356,3,8,1355,22,5516
台北市,大安區,新龍里,4,2649,9,7,949,18,5312
台北市,大安區,龍陣里,2,1262,3,6,786,17,2944
台北市,大安區,龍雲里,5,1676,8,10,1131,19,4027
台北市,大安區,龍生里,0,2381,1,15,1246,24,5139
台北市,大安區,住安里,3,1801,5,8,1108,17,4342
台北市,大安區,義安里,2,1913,1,4,1005,24,4457
台北市,大安區,通化里,3,1835,6,8,1730,31,5085
台北市,大安區,通安里,5,1850,7,11,1330,20,4650
台北市,大安區,臨江里,6,1426,3,8,1028,20,3406
台北市,大安區,法治里,1,1653,2,7,882,25,3749
台北市,大安區,全安里,1,1551,5,1,900,15,3707
台北市,大安區,群賢里,3,2138,6,10,1120,33,5007
台北市,大安區,群英里,4,3241,3,11,852,37,5894
台北市,大安區,虎嘯里,3,1336,1,0,638,13,3027
台北市,大安區,臥龍里,2,741,2,3,341,9,1634
台北市,大安區,龍淵里,4,2993,9,17,1931,36,7066
台北市,大安區,龍門里,1,1416,4,4,913,9,3430
台北市,大安區,大學里,3,2785,7,19,1732,52,6705
台北市,大安區,芳和里,4,2214,4,11,1373,29,5226
台北市,大安區,黎元里,8,1930,10,6,1468,33,4572
台北市,大安區,黎孝里,8,2803,7,15,1703,34,6302
台北市,大安區,黎和里,3,1782,4,11,910,22,3912
台北市,大安區,建安里,3,1717,5,4,936,22,4162
台北市,大安區,建倫里,2,2081,5,6,1148,17,5078
台北市,大安區,敦安里,2,1916,1,1,1332,22,4997
台北市,大安區,正聲里,4,1647,2,3,923,16,4025
台北市,大安區,敦煌里,2,1943,5,6,1271,24,4897
台北市,大安區,華聲里,4,1455,2,8,894,17,3582
台北市,大安區,車層里,1,2046,4,13,1438,19,5338
台北市,大安區,光信里,3,2569,11,6,1652,25,6335
台北市,大安區,學府里,1,1248,1,7,565,17,2763
台北市,文山區,景行里,2,1926,2,8,1602,24,4988
台北市,文山區,景東里,10,2613,8,20,1181,34,5545
台北市,文山區,景美里,6,1810,8,7,1106,36,4001
台北市,文山區,景慶里,6,2375,9,10,1448,37,5375
台北市,文山區,景仁里,2,1698,7,11,950,16,3698
台北市,文山區,景華里,3,2139,6,11,1218,25,4690
台北市,文山區,萬有里,9,1898,2,12,1046,21,4041
台北市,文山區,萬祥里,2,1659,9,9,1004,25,3784
台北市,文山區,萬隆里,6,2777,4,18,1444,26,5829
台北市,文山區,萬年里,6,1942,6,15,1213,23,4502
台北市,文山區,萬和里,2,754,4,3,335,11,1553
台北市,文山區,萬盛里,7,1766,6,10,864,16,3885
台北市,文山區,興豐里,2,1824,8,10,924,21,3803
台北市,文山區,興邦里,1,1819,6,6,775,26,3693
台北市,文山區,興光里,3,1201,4,6,650,18,2740
台北市,文山區,興家里,5,2900,7,6,1386,43,6094
台北市,文山區,興得里,1,2252,5,8,1092,36,4885
台北市,文山區,興業里,2,2251,3,13,874,20,4467
台北市,文山區,興安里,4,2618,4,18,1143,35,5247
台北市,文山區,興福里,6,2211,6,8,1251,25,4705
台北市,文山區,興旺里,5,2980,5,14,1233,41,6150
台北市,文山區,興泰里,1,1476,3,4,729,15,3098
台北市,文山區,興昌里,7,2540,8,10,1130,26,5399
台北市,文山區,試院里,6,2849,6,9,1135,35,5449
台北市,文山區,華興里,5,3233,8,12,1511,44,6727
台北市,文山區,明義里,6,1576,8,9,770,38,3674
台北市,文山區,明興里,7,2636,6,9,1267,30,5563
台北市,文山區,木柵里,2,3393,9,12,1470,36,6681
台北市,文山區,木新里,8,2881,11,17,1971,31,7713
台北市,文山區,順興里,7,2553,5,8,1601,26,5692
台北市,文山區,忠順里,7,1618,2,9,600,23,3121
台北市,文山區,樟林里,8,3237,6,20,1553,29,6664
台北市,文山區,樟新里,8,1967,7,13,1018,20,4263
台北市,文山區,樟文里,3,2246,1,13,1391,34,5048
台北市,文山區,樟腳里,5,1891,3,7,1149,34,4199
台北市,文山區,樟樹里,4,1684,5,8,1012,26,3777
